ind,user_id,date,yes_no,start_etime,end_etime,start_stime,end_stime,source,target,trip_time_sec,path
100,71fc05b14b631bec,02/24/2021,yes,1614156261352,1614156442145,2021-02-24 03:44:21,2021-02-24 03:47:22,L1_PG,L10_R2_LL,180,"['L1_PG', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L10_R2_LL']"
101,71fc05b14b631bec,02/24/2021,yes,1614159987784,1614160113102,2021-02-24 04:46:27,2021-02-24 04:48:33,L10_R2_LL,L1_CP_zone_1,125,"['L10_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_Entrance_7', 'L1_CP_zone_1']"
102,71fc05b14b631bec,02/24/2021,yes,1614174239581,1614174349778,2021-02-24 08:43:59,2021-02-24 08:45:49,L1_Entrance_1,L10_R2_LL,110,"['L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L10_R2_LL']"
103,71fc05b14b631bec,02/25/2021,yes,1614206225617,1614206322827,2021-02-24 17:37:05,2021-02-24 17:38:42,L10_R2_LL,L1_CP_zone_1,97,"['L10_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_7', 'L1_CP_zone_1']"
104,74e845d5835ed645,02/23/2021,yes,1614038744224,1614039450034,2021-02-22 19:05:44,2021-02-22 19:17:30,L6_R1_LL,L9_R1_LL,705,"['L6_R1_LL', 'L5_R1_LL', 'L6_R1_LL', 'L6_R1_LL_corridor', 'L6_Deck_1', 'L6_PG_walkway', 'L6_PG', 'L6_ST_1', 'L6_CCC_walkway', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'L4_R1_LL', 'L5_R1_LL', 'L6_R1_LL', 'L7_R1_LL', 'L8_R1_LL', 'L9_R1_LL']"
105,74e845d5835ed645,02/25/2021,yes,1614226491878,1614227130659,2021-02-24 23:14:51,2021-02-24 23:25:30,L5_R1_LL,L8_R1_LL,638,"['L5_R1_LL', 'L6_R1_LL', 'L7_R1_LL', 'L8_R1_LL', 'L9_R1_LL', 'L8_R1_LL']"
106,74e845d5835ed645,02/19/2021,yes,1613728188056,1613728369917,2021-02-19 04:49:48,2021-02-19 04:52:49,B2_R1_LL,L8_R1_LL,181,"['B2_R1_LL', 'B1_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'L4_R1_LL', 'L5_R1_LL', 'L6_R1_LL', 'L7_R1_LL', 'L8_R1_LL', 'L9_R1_LL', 'L8_R1_LL']"
107,7756cfcaea15d5cd,02/10/2021,yes,1612889424319,1612889462919,2021-02-09 11:50:24,2021-02-09 11:51:02,L1_Entrance_1,B1_Carpark_zone_1,38,"['L1_Entrance_1', 'L1_SLL_corridor', 'L1_SLL', 'B1_SLL', 'B1_Carpark_zone_1']"
108,7756cfcaea15d5cd,02/10/2021,yes,1612893951549,1612894007219,2021-02-09 13:05:51,2021-02-09 13:06:47,B1_Carpark_zone_3,L1_Fish_pond,55,"['B1_Carpark_zone_3', 'B1_Carpark_zone_4', 'B1_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_4', 'L1_Fish_pond']"
109,7756cfcaea15d5cd,02/10/2021,yes,1612896087761,1612896169305,2021-02-09 13:41:27,2021-02-09 13:42:49,L1_Shop_walkway_2,L1_CP_zone_1,81,"['L1_Shop_walkway_2', 'L1_Shop_walkway_1', 'L1_CP_zone_2', 'L1_CP_zone_1']"
110,7756cfcaea15d5cd,02/10/2021,yes,1612929987606,1612932323803,2021-02-09 23:06:27,2021-02-09 23:45:23,B1_Carpark_zone_1,L1_Entrance_1_lobby,2336,"['B1_Carpark_zone_1', 'B1_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'B1_R1_LL', 'B1_Carpark_zone_4', 'B1_Carpark_zone_3', 'B1_Carpark_zone_4', 'B1_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby']"
111,7756cfcaea15d5cd,02/10/2021,yes,1612933561450,1612936458677,2021-02-10 00:06:01,2021-02-10 00:54:18,L1_Entrance_1_lobby,L2_FC_zone_8,2897,"['L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8']"
112,7756cfcaea15d5cd,02/09/2021,yes,1612870334226,1612870615875,2021-02-09 06:32:14,2021-02-09 06:36:55,B1_Carpark_zone_3,L1_RR_walkway,281,"['B1_Carpark_zone_3', 'B1_Carpark_zone_4', 'B1_R2_LL', 'L1_R2_LL', 'L1_CP_zone_4', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_SLL_corridor', 'L1_RR_walkway']"
113,7756cfcaea15d5cd,02/09/2021,yes,1612879673230,1612879812007,2021-02-09 09:07:53,2021-02-09 09:10:12,L1_RR_walkway,B1_Carpark_zone_3,138,"['L1_RR_walkway', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'B1_R1_LL', 'B1_Carpark_zone_4', 'B1_Carpark_zone_3']"
114,7756cfcaea15d5cd,02/09/2021,yes,1612885398607,1612885464914,2021-02-09 10:43:18,2021-02-09 10:44:24,B1_Carpark_zone_1,L1_Entrance_1,66,"['B1_Carpark_zone_1', 'B1_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_Entrance_1']"
115,847e1ffac3633355,02/08/2021,yes,1612780796024,1612781256982,2021-02-08 05:39:56,2021-02-08 05:47:36,L1_CP_zone_3,L2_FC_zone_8,460,"['L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8']"
116,847e1ffac3633355,02/11/2021,yes,1613013377448,1613013377532,2021-02-10 22:16:17,2021-02-10 22:16:17,L1_PG,L1_Entrance_4,0,"['L1_PG', 'L1_Entrance_5', 'L1_Entrance_4']"
117,8b757344b33e7072,02/01/2021,yes,1612164679041,1612164973845,2021-02-01 02:31:19,2021-02-01 02:36:13,L6_ELL,L9_CG_garden_zone_2,294,"['L6_ELL', 'L7_ELL', 'L8_ELL', 'L8_ELL_corridor', 'L8_CG_steps_entrance', 'L9_CG_garden_zone_3', 'L9_CG_garden_zone_2', 'L9_CG_garden_zone_1', 'L9_CG_entrance', 'L9_CG_garden_zone_1', 'L9_CG_garden_zone_2']"
118,8b757344b33e7072,02/01/2021,yes,1612169534980,1612169568177,2021-02-01 03:52:14,2021-02-01 03:52:48,B1_Supermarket_entrance_2,B1_Posb_bank,33,"['B1_Supermarket_entrance_2', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'B1_Posb_bank']"
119,8f35cf428a664bfd,02/05/2021,yes,1612486597844,1612491264335,2021-02-04 19:56:37,2021-02-04 21:14:24,L1_Entrance_8,L1_SLL,4666,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_6', 'L2_FC_zone_5_walkway', 'L2_SLL_corridor', 'L2_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_RR_walkway', 'L1_SLL_corridor', 'L1_SLL']"
120,8f35cf428a664bfd,02/05/2021,yes,1612492297340,1612496594692,2021-02-04 21:31:37,2021-02-04 22:43:14,L1_Fish_pond,L1_PG,4297,"['L1_Fish_pond', 'L1_CP_zone_4', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_SLL_corridor', 'L1_SLL', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_PG']"
121,8f35cf428a664bfd,02/05/2021,yes,1612498196669,1612502482644,2021-02-04 23:09:56,2021-02-05 00:21:22,L1_Thoroughfare,L2_FC_zone_4,4285,"['L1_Thoroughfare', 'L1_PG', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_3', 'L2_FC_zone_4']"
122,8f35cf428a664bfd,02/05/2021,yes,1612503095211,1612517350556,2021-02-05 00:31:35,2021-02-05 04:29:10,L2_FC_zone_3,L1_Entrance_8,14255,"['L2_FC_zone_3', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_2', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_SLL_corridor', 'L1_RR_walkway', 'L1_SLL_corridor', 'L1_SLL', 'L2_SLL', 'L2_SLL_corridor', 'L2_FC_zone_5_walkway', 'L2_FC_zone_6', 'L2_CLL', 'L1_CLL', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
123,8f35cf428a664bfd,02/09/2021,yes,1612849860288,1612867032047,2021-02-09 00:51:00,2021-02-09 05:37:12,L1_RR_walkway,L1_Entrance_8,17171,"['L1_RR_walkway', 'L1_SLL_corridor', 'L1_SLL', 'L2_SLL', 'L2_SLL_corridor', 'L2_FC_zone_5_walkway', 'L2_FC_zone_6', 'L2_CLL', 'L1_CLL', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
124,8f35cf428a664bfd,02/18/2021,yes,1613609810817,1613611093176,2021-02-17 19:56:50,2021-02-17 20:18:13,L1_Entrance_8,L1_SLL_corridor,1282,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_6', 'L2_FC_zone_5_walkway', 'L2_SLL_corridor', 'L2_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_RR_walkway', 'L1_SLL_corridor']"
125,8f35cf428a664bfd,02/18/2021,yes,1613612362210,1613615866935,2021-02-17 20:39:22,2021-02-17 21:37:46,L1_RR_walkway,L1_SLL,3504,"['L1_RR_walkway', 'L1_SLL_corridor', 'L1_SLL']"
126,8f35cf428a664bfd,02/18/2021,yes,1613618424240,1613634041694,2021-02-17 22:20:24,2021-02-18 02:40:41,L1_SLL,L1_PG,15617,"['L1_SLL', 'L1_SLL_corridor', 'L1_RR_walkway', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_PG']"
127,8f35cf428a664bfd,02/18/2021,yes,1613635196353,1613644049595,2021-02-18 02:59:56,2021-02-18 05:27:29,L1_Thoroughfare,L1_Entrance_8,8853,"['L1_Thoroughfare', 'L1_PG', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_SLL_corridor', 'L1_SLL', 'L2_SLL', 'L2_SLL_corridor', 'L2_FC_zone_5_walkway', 'L2_FC_zone_6', 'L2_CLL', 'L1_CLL', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
128,8f35cf428a664bfd,02/16/2021,yes,1613437130099,1613438964727,2021-02-15 19:58:50,2021-02-15 20:29:24,L1_Entrance_8,L1_Thoroughfare,1834,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'L1_CLL', 'L1_Shop_walkway_1', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare']"
129,8f35cf428a664bfd,02/16/2021,yes,1613441680466,1613446398845,2021-02-15 21:14:40,2021-02-15 22:33:18,L1_Thoroughfare,L1_SLL_corridor,4718,"['L1_Thoroughfare', 'L1_PG', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'L1_CP_zone_4', 'L1_Fish_pond', 'L1_CP_zone_4', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_SLL_corridor', 'L1_SLL', 'L1_SLL_corridor', 'L1_RR_walkway', 'L1_SLL_corridor']"
130,8f35cf428a664bfd,02/16/2021,yes,1613448844068,1613469998723,2021-02-15 23:14:04,2021-02-16 05:06:38,L1_RR_walkway,L1_Entrance_8,21154,"['L1_RR_walkway', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
131,8f35cf428a664bfd,02/10/2021,yes,1612918592889,1612925291755,2021-02-09 19:56:32,2021-02-09 21:48:11,L1_Entrance_8,L1_RR_walkway,6698,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_6', 'L2_FC_zone_5_walkway', 'L2_SLL_corridor', 'L2_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_SLL', 'L1_SLL_corridor', 'L1_RR_walkway']"
132,8f35cf428a664bfd,02/10/2021,yes,1612926469839,1612952981490,2021-02-09 22:07:49,2021-02-10 05:29:41,L1_SLL,L1_Entrance_8,26511,"['L1_SLL', 'L1_SLL_corridor', 'L1_RR_walkway', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
133,920e0161ed812673,02/15/2021,yes,1613360917698,1613361074664,2021-02-14 22:48:37,2021-02-14 22:51:14,L1_Entrance_7,L2_FC_zone_7,156,"['L1_Entrance_7', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_R2_LL', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7']"
134,930a0f7fe728cd34,02/08/2021,yes,1612770815091,1612770994391,2021-02-08 02:53:35,2021-02-08 02:56:34,L1_CP_zone_3,B1_Supermarket_entrance_1,179,"['L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7', 'L1_Entrance_mrt', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1']"
135,930a0f7fe728cd34,02/08/2021,yes,1612772479556,1612772529917,2021-02-08 03:21:19,2021-02-08 03:22:09,B1_CLL,L1_ELL,50,"['B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL']"
136,930a0f7fe728cd34,02/08/2021,yes,1612773433825,1612774182328,2021-02-08 03:37:13,2021-02-08 03:49:42,L1_Entrance_1_lobby,L1_CP_zone_1,748,"['L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1']"
137,96c4efce02abecca,02/01/2021,yes,1612164960049,1612166168123,2021-02-01 02:36:00,2021-02-01 02:56:08,L9_CG_entrance,L6_CLL,1208,"['L9_CG_entrance', 'L9_CG_sitting_area', 'L9_SLL_corridor', 'L9_SLL', 'L8_SLL', 'L7_SLL', 'L6_SLL', 'L6_SLL_corridor', 'L6_CCC_walkway', 'L6_ST_1', 'L6_CCC_walkway', 'L6_CLL']"
138,96c4efce02abecca,02/01/2021,yes,1612167692750,1612169370090,2021-02-01 03:21:32,2021-02-01 03:49:30,L6_ELL,L4_R2_deck,1677,"['L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_CLL', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_Deck_3', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L4_R2_LL_corridor', 'L4_R2_deck']"
139,96c4efce02abecca,02/01/2021,yes,1612170606128,1612177016208,2021-02-01 04:10:06,2021-02-01 05:56:56,L4_R2_deck,L1_Entrance_8,6410,"['L4_R2_deck', 'L4_R2_LL_corridor', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
140,96c4efce02abecca,02/17/2021,yes,1613549110692,1613549292234,2021-02-17 03:05:10,2021-02-17 03:08:12,L6_AAH_walkway,L4_R2_deck,181,"['L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L4_R2_LL_corridor', 'L4_R2_deck']"
141,98db4319023b2752,02/21/2021,yes,1613884187858,1613884236647,2021-02-21 00:09:47,2021-02-21 00:10:36,L1_Entrance_5,L1_Entrance_7,48,"['L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_7']"
142,98db4319023b2752,02/26/2021,yes,1614314423514,1614314463774,2021-02-25 23:40:23,2021-02-25 23:41:03,L1_Entrance_4,L1_CP_zone_2,40,"['L1_Entrance_4', 'L1_CP_zone_3', 'L1_CP_zone_2']"
143,98db4319023b2752,02/22/2021,yes,1613991914300,1613992205663,2021-02-22 06:05:14,2021-02-22 06:10:05,L2_FC_zone_11,L2_FC_zone_8,291,"['L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8']"
144,9b5bb03d4075c47e,02/25/2021,yes,1614218593668,1614218969309,2021-02-24 21:03:13,2021-02-24 21:09:29,L1_Entrance_8,L6_FC_walkway,375,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_CCC_walkway', 'L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_5', 'L6_FC_walkway']"
145,9b5bb03d4075c47e,02/25/2021,yes,1614222927864,1614224845212,2021-02-24 22:15:27,2021-02-24 22:47:25,L2_CLL,L6_FC_walkway,1917,"['L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_FC_walkway', 'L6_Deck_4', 'L6_FC_walkway']"
146,9b5bb03d4075c47e,02/25/2021,yes,1614229736593,1614230076894,2021-02-25 00:08:56,2021-02-25 00:14:36,L6_Deck_4,L6_AAH_walkway,340,"['L6_Deck_4', 'L6_FC_walkway', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway']"
147,9b5bb03d4075c47e,02/25/2021,yes,1614234829160,1614237769963,2021-02-25 01:33:49,2021-02-25 02:22:49,L6_ELL,L1_Entrance_8,2940,"['L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_CCC_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
148,9b5bb03d4075c47e,02/26/2021,yes,1614301699563,1614301942985,2021-02-25 20:08:19,2021-02-25 20:12:22,L1_Shop_walkway_3,L6_R2_LL,243,"['L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL']"
149,9b5bb03d4075c47e,02/26/2021,yes,1614317772521,1614318811284,2021-02-26 00:36:12,2021-02-26 00:53:31,L6_CCC_walkway,L1_CP_zone_1,1038,"['L6_CCC_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1']"
150,9b5bb03d4075c47e,02/19/2021,yes,1613716919543,1613717496195,2021-02-19 01:41:59,2021-02-19 01:51:36,L1_CP_zone_2,L1_Entrance_7,576,"['L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7']"
151,B3B17C7E-C067-4B6E-9220-48AC4765E421,02/20/2021,yes,1613779628713,1613786188594,2021-02-19 19:07:08,2021-02-19 20:56:28,L2_FC_zone_9,L6_Deck_2,6559,"['L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_11', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_SLL_corridor', 'L2_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_RR_walkway', 'L1_SLL_corridor', 'L1_SLL', 'L2_SLL', 'L6_SLL', 'L6_SLL_corridor', 'L6_CCC_walkway', 'L6_ST_1', 'L6_PG_walkway', 'L6_Deck_1', 'L6_R1_LL_corridor', 'L6_Deck_2']"
152,B3B17C7E-C067-4B6E-9220-48AC4765E421,02/20/2021,yes,1613792615330,1613797617358,2021-02-19 22:43:35,2021-02-20 00:06:57,L6_Deck_1,L1_Entrance_8,5002,"['L6_Deck_1', 'L6_PG_walkway', 'L6_PG', 'L6_ST_1', 'L6_CCC_walkway', 'L6_SLL_corridor', 'L6_SLL', 'L2_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_SLL', 'B1_SLL', 'B2_SLL', 'B2_Carpark_zone_1', 'B2_Carpark_zone_4', 'B2_ELL_2', 'B1_ELL', 'L1_ELL', 'L1_Entrance_8']"
153,a894520a50341c5b,02/08/2021,yes,1612772631883,1612772767770,2021-02-08 03:23:51,2021-02-08 03:26:07,L1_CP_zone_2,L1_Entrance_5,135,"['L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_4', 'L1_R2_LL', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5']"
154,a9bf05cf2f9c5632,02/25/2021,yes,1614207519228,1614207637727,2021-02-24 17:58:39,2021-02-24 18:00:37,L1_Entrance_8,L6_ST_1,118,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_CCC_walkway', 'L6_ST_1']"
155,a9bf05cf2f9c5632,02/25/2021,yes,1614230433824,1614231001062,2021-02-25 00:20:33,2021-02-25 00:30:01,L6_ST_1,L1_Entrance_7,567,"['L6_ST_1', 'L6_CCC_walkway', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7']"
